,listing_id,title,make,model,description,manufactured,original_reg_date,reg_date,type_of_vehicle,category,transmission,curb_weight,power,fuel_type,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,opc_scheme,lifespan,eco_category,features,accessories,indicative_price,price,market_price
13875,1030830,Honda Stream 1.8A X (COE till 07/2023),honda,stream,well maintained and serviced regularly. perfect for a short term drive. 100% and high loan available. trade-in welcome. flexible in-house financing packages available. what are you waiting for? call our friendly salesperson for a non obligation viewing and test drive now!,2007.0,,31-jul-2008,mpv,"coe car, premium ad car",auto,1350.0,103.0,,1799.0,2.0,8550.0,18444.0,1369.0,6903.0,,17948.0,13161.0,,,uncategorized,"1.8l powerful and reliable 16v sohc i-vtec engine, abs, 5 speed auto transmission, climatic aircon controls, eco mode, knockdown rear seats. view specs of the honda stream","sports rims, leather seats. pioneer dvd player. retractable side mirrors.",,17600.0,16885.662
13876,1016000,Subaru Outback 2.5i-S Sunroof,subaru,outback,"100% loan available! bank and in house loan available! no gimmicks! trade in welcome! best value for money drive! well maintained, excellent condition! don't miss it, view to believe! contact us now to view the car.",2016.0,,13-oct-2016,suv,parf car,auto,1684.0,129.0,,2498.0,3.0,10790.0,53001.0,1798.0,47280.0,98985.0,24826.0,26757.0,,,uncategorized,"2.5l boxer engine, 172 bhp, lineartronic cvt automatic, awd, abs, airbags, traction/cruise control,keyless entry/start/stop. view specs of the subaru outback","sunroof, sports rims, leather seats, steering controls/bluetooth/reverse camera, fog lights, electric tailgate.",,75700.0,74492.555
13877,1014385,Toyota Hiace 3.0M,,hiace,toyota hiace 5 doors manual diesel. very well maintained by previous owner! excellent condition. no repairs needed! 100% loan for bank and in house loan to ease your financing needs. high trade in for your current vehicle. contact our sales team for viewing and test drive.,2016.0,,14-jun-2017,van,premium ad car,manual,1800.0,,diesel,2982.0,2.0,9960.0,30600.0,,17756.0,,30877.0,1544.0,,13-jun-2037,uncategorized,view specs of the toyota hiace,,,63600.0,63989.74
13878,1018837,Citroen C4 Cactus 1.2A PureTech,citroen,c4,1 owner unit. upon purchased with 5 years agent warranty. strictly well maintained from day 1 with full servicing records. pristine condition. high loan available with lowest interest rates from 1.88%. trade in welcome. whatsapp/sms to book an appointment to view this beauty. viewing strictly appointment based.,2018.0,,29-oct-2018,suv,"parf car, consignment car",auto,1050.0,81.0,,1199.0,1.0,7470.0,25556.0,508.0,32056.0,34000.0,18273.0,18273.0,,,uncategorized,"powerful 1.2l turbo engine, smooth shifting 6 speed gearbox, 108bhp, excellent fuel efficiency, 1 owner, fully maintained by c&c. view specs of the citroen c4 cactus","front/rear with reverse camera, leather seats, sport rim, touch screen display, auto headlight/wipers.",,69100.0,72177.83
13879,1031078,Nissan Qashqai 2.0A Premium Moonroof,nissan,qashqai,"the 2l qashqai is a fantastic daily drive that guarantees an enjoyable ride everyday. its powerful engine, coupled with a roomy and well lit interior cabin will make you feel at home while you drive. this moonroof unit is presented in brown exterior with black interior upholstery, and is maintained in immaculate condition. call now to arrange a viewing!",2016.0,,26-aug-2016,suv,parf car,auto,1379.0,106.0,,1997.0,2.0,10720.0,57508.0,1210.0,42169.0,75000.0,19615.0,19615.0,,,uncategorized,"2.0l inline 4 cylinders dohc 16v engine, xtronic cvt transmission with steptronic, abs, trc, electric seat, keyless entry/start, panoramic glass roof. view specs of the nissan qashqai","sports rims, leather seats, reverse sensors/camera, fog lamps.",,69100.0,68274.84
13880,1026697,Mercedes-Benz S-Class S320L,mercedes-benz,s320l,"service and maintained by c&c, powerful luxury, very good condition, 100% accident-free! in house and bank loan available. trade-in welcome. sms/whatsapp/call for appointment and viewing!",2017.0,,19-may-2017,luxury sedan,"parf car, premium ad car",auto,1940.0,200.0,,2996.0,1.0,26000.0,54000.0,2382.0,131787.0,73000.0,90326.0,134587.0,,,uncategorized,"powerful v6 bi-turbo engine producing 268 bhp, 7g-tronic auto transmission, digital screen, fuel consumption 12.2 km/l. view specs of the mercedes-benz s-class","8 airbags, airmatic air suspension, burmester sound system, reverse camera, adjustable rear seats, memory seats, parktronic, bluetooth, auto tailgate.",,237400.0,244494.16
13881,1024315,Honda Stream 1.8A RSZ (COE till 08/2022),honda,stream,"ideal for short term usage, road tax till 2/2022, minimal risks, in house loan available.",2007.0,,16-aug-2007,mpv,coe car,auto,1370.0,103.0,,1799.0,4.0,9050.0,25486.0,1369.0,4958.0,171000.0,16835.0,18519.0,,,uncategorized,"1.8l 16 valves i-vtec engine, 5 speed auto, airbags, abs, 4 disc brakes, climatic digital aircon, auto retractable side mirrors with indicators. view specs of the honda stream","17"" sports rims, leather seats, paddle shifters, dvd player, knockdown rear seats, reverse sensors/ camera, solar films, fog lamps.",,9700.0,10896.688
13882,997646,Toyota Sienta 1.5A Standard,toyota,sienta,doorstep viewing available to reduce your risk exposure during this pandemic. comes with borneo motors 5 year warranty. seldom used. in showroom condition. we offer high trade in. call now to view and test drive.,2020.0,,27-nov-2020,mpv,"parf car, almost new car, premium ad car",auto,1325.0,79.0,,1496.0,1.0,8760.0,37690.0,682.0,47933.0,9541.0,17375.0,17375.0,,,uncategorized,"powerful 1.5l dohc engine, responsive cvt-i auto transmission gearbox, one electric power sliding door, airbags. view specs of the toyota sienta","leather seats, sports rims. double din headset. reverse camera.",,98800.0,99757.03
13883,978690,Toyota Wish 1.8A X (COE till 09/2025),,wish,secured and well maintained by fussy owner. immaculate condition inside and outside. certified with assurance and quality from sta evaluation are welcome. give yourself a peace of mind! buy it from us! a company with professional sales serviced assured. call our sales team and arrange for viewing.,2009.0,,12-oct-2010,mpv,"coe car, consignment car",auto,1340.0,106.0,,1797.0,2.0,11170.0,17468.0,1071.0,14329.0,113000.0,22408.0,22408.0,,,uncategorized,"1.8l fuel efficiency 16v dual vvt-i engine, auto cvt transmission, disc brakes, srs airbags, abs, traction control, eco mode, auto climate aircon! view specs of the toyota wish","sports rims, leather seats. dvd audio system with reverse camera, reverse sensors, knockdown rear seats.",,50400.0,41754.44
13884,990209,Nissan X-Trail 2.0A 7-Seater Sunroof,nissan,x-trail,spacious 7 seater with sunroof. warranty by tan chong motor. good condition. well maintain. high/flexible loan available. view by appointment.,2018.0,,26-jul-2018,suv,parf car,auto,1626.0,106.0,,1997.0,1.0,10860.0,32551.0,1210.0,41787.0,,24057.0,25680.0,,,uncategorized,"2l 4 cylinders dohc engine with smooth xtronic cvt transmission, awd option 4 x 4, delivering 142bhp. auto tailgate, keyless entry/ start, navigation. view specs of the nissan x-trail","thule roof rack, bluetooth, all round cameras, automatic headlamps, multi-function steering, electric tailgate, panoramic roof, boot cover",,96800.0,97490.945
13885,1028459,Nissan Latio 1.5A (COE till 09/2022),nissan,latio,"full loan available at interest rate of 3.98% only, selling the cheapest in the market and yet price negotiable, lowest genuine mileage clocked by previous old couple, excellent condition taken care of, accident free and hassle free, drive with a peace of mind, trade in or scrap car welcome, flexible loan scheme, hurry contact us for more information, viewing by appointment basis only.",2007.0,,28-sep-2007,mid-sized sedan,coe car,auto,1130.0,80.0,,1498.0,4.0,6640.0,22041.0,958.0,4650.0,,14164.0,15581.0,,,uncategorized,view specs of the nissan latio sedan,,,7700.0,10478.564
13886,985517,Honda Fit 1.3A,honda,fit,as good as new! view to believe! high and flexible loan available! trade-in available! call our friendly sales staff now! balloon scheme loan available.,2020.0,,09-apr-2021,hatchback,"parf car, almost new car, premium ad car, low mileage car",auto,,72.0,,1317.0,1.0,8780.0,45600.0,578.0,47638.0,652.0,17073.0,5000.0,,,uncategorized,"powered by a inline 4 cylinders i-vtec 1.3l engine producing 98bhp, automatic transmission. view specs of the honda fit","newly registered unit. audio system with dvd and bluetooth function, reverse camera and 2 point sensors, exclusive leather upholstery.",,95700.0,94766.37
13887,1000447,Hyundai Elantra 1.6A GLS S,hyundai,elantra,"hyundai specialist! high spec ""s"" model, unique beige unit! low bank interest of 1.88%. flexible loan and attractive interest rates. full loan scheme available at 3.88% only! 5 years warranty! very well maintained interior and exterior by owner. almost like new, guaranteed accident-free! trustworthy and reliable deals. contact us now!",2016.0,,15-jul-2016,mid-sized sedan,parf car,auto,1345.0,93.8,,1591.0,2.0,9070.0,52301.0,738.0,34713.0,,13071.0,13071.0,,,uncategorized,"1.6l cvvt engine, 125 bhp, 6 speed cvt automatic, abs, airbags, traction control, rear aircon, knockdown rear seats, auto headlights/rain sensors. view specs of the hyundai elantra","leather seats, sports rims, factory fitted audio system with bluetooth/steering controls/gps, reverse sensors/camera, solar film, fog lights.",,56000.0,57147.344
13888,1024168,Toyota Voxy Hybrid 1.8A V,toyota,voxy,"well maintained, 1 ownership, low mileage unit, beautiful saddle brown leather interior, unique original purple paintwork. we offer flexible loan up to 100% of the car price. interest rate starting as low as 1.88%. phv scheme available.",2017.0,,21-aug-2017,mpv,"parf car, low mileage car, hybrid cars",auto,1620.0,100.0,petrol-electric,1797.0,1.0,14580.0,55414.0,974.0,38381.0,38000.0,32088.0,6924.0,,,uncategorized,"4 cylinder inline 16 valve dohc coupled with e-cvt producing 134bhp and 142 nm of torque, fuel consumption efficiency of 23km/l. view specs of the toyota voxy","keyless entry, keyless start/stop, auto led headlights, dual power sliding door, pioneer dvd player, reverse sensor and camera, recording dash camera.",,99900.0,94881.61
13889,1010671,BMW 3 Series 318i Shadow Edition,bmw,318i,"sport model. 5 years or 200,000km pml warranty and 5 years 100,000km free servicing, easy and flexible in house loan available, full pml service record, 1 owner, gps/bluetooth, auto led headlights with digital speedometer display, road tax till 05/2022, keyless entry/start, bmw in-car camera, brown in colour, serviced and maintained by pml.",2017.0,,03-may-2018,luxury sedan,"parf car, premium ad car",auto,1425.0,100.0,,1499.0,1.0,14300.0,38000.0,684.0,54965.0,72533.0,34502.0,40303.0,,,uncategorized,"1.5l twin power turbo charge engine, 8 speed auto transmission, i-drive, abs, esp, srs airbags, driving experience control eco pro,normal/sports mode. view specs of the bmw 3 series sedan","18""s/rim, 10"" touch screen gps/audio system,2 x electric seats/memory,reverse camera,cruise control,auto start/stop,rear knockdown seat,led fog light.",,127400.0,125526.49
13890,1018921,Mazda 2 1.5A Deluxe,mazda,2,"sporty compact up for grabs! pristine electric blue paint paired with loads of tasteful exterior bits! cared for by meticulous owner; serviced every 10k km, engine mounts changed, rx sparkplugs changed, walnut blasting done, atf fluid! android entertainment plus soundproofing! high trade-in & flexible loan packages available! call us for a test drive today!",2016.0,,30-dec-2016,mid-sized sedan,parf car,auto,1079.0,85.0,,1496.0,2.0,8790.0,49751.0,682.0,36435.0,80000.0,18105.0,13105.0,,,uncategorized,"powerful and fuel efficient 1.5l 4 cylinder inline 16 valve dohc skyactiv-g, smooth 6 speed auto transmission, keyless start/i-stop, abs/srs airbags. view specs of the mazda 2 sedan","leather seats, 16' rims, android audio system, d steering wheel, reverse cam w/ guide, knockdown rear seats, spacious boot.",,58900.0,57953.74
13891,1000054,Toyota Dyna 150 3.0M,,dyna,"exclusive 3 months warranty. new paint work, new seats wrap, all wear & tear replace, no repair needed. flexible loan scheme available. trade in welcome. contact our friendly sales consultants for viewing now.",2014.0,,04-jun-2014,truck,premium ad car,manual,1760.0,,diesel,2982.0,1.0,13980.0,4521.0,,1255.0,,27856.0,1393.0,,03-jun-2034,uncategorized,durable toyota dyna 10ft truck with high box. view specs of the toyota dyna 150 diesel,,,42700.0,39188.81
13892,970055,Mazda 3 1.5A Sunroof,mazda,3,"17"" sports rims. window tint. body kit. new matt paint. new road tax till december 2021.",2016.0,,29-dec-2016,mid-sized sedan,"parf car, direct owner sale",auto,1331.0,88.0,,1496.0,4.0,8630.0,51507.0,682.0,38071.0,80000.0,19053.0,14053.0,,,uncategorized,view specs of the mazda 3 sedan,,,58400.0,56911.72
13893,993396,MINI Cooper S Cabriolet 2.0A,mini,cooper,0,2018.0,,27-apr-2018,sports car,"parf car, premium ad car, low mileage car",auto,1360.0,141.0,,1998.0,1.0,18010.0,37330.0,1210.0,57301.0,28000.0,36559.0,43183.0,,,uncategorized,"stylish white beauty, smooth and powerful 2.0a turbo charged engine, 6 speed auto, 4 x airbags, park distance control, comfort access, start/stop. view specs of the mini cooper s cabriolet","beautiful ambience lights, premium brown leather interior, navi system professional 8.8"" lcd, multi-function steering wheel, dynamic damper control.",,156000.0,153250.06
13894,1012364,Toyota Wish 1.8A,toyota,wish,10,2017.0,,08-mar-2018,mpv,"parf car, premium ad car, sta evaluated car, low mileage car",auto,1355.0,105.0,,1798.0,1.0,11450.0,42322.0,976.0,42632.0,18000.0,19955.0,19955.0,,,uncategorized,"reliable 16v dohc with dual vvt-i valvematic engine mated with 7 speed cvt  delivering 140bhp, 6 airbag, traction control, climatic aircon control. view specs of the toyota wish","sports rims. keyless entry. original audio player with navigation, retractable side mirrors. leather seats. knockdown rear seats. hid head lights.",,93300.0,94575.164
13895,1020850,Honda Fit 1.3A G (COE till 10/2023),honda,fit,contact me!,2009.0,,25-mar-2009,hatchback,"coe car, direct owner sale",auto,1010.0,73.0,,1339.0,4.0,7330.0,15142.0,767.0,6613.0,125000.0,14728.0,14728.0,,,uncategorized,"reliable and fuel efficient 1.3l i-vtec engine with smooth 5 speed cvt gearbox, abs, srs aribags and etc. view specs of the honda fit","reverse sensors, leather seats, sports rims, retractable side mirror.",,17600.0,19502.07
13896,976921,Porsche 911 Carrera S Coupe 3.8A Tip (COE till 05/2028),porsche,911,the original porsche 911 collector's choice. only 1 owner! previously transferred internally. you will never find a bona fide 911 c2s at this low a mileage ever again! well maintained and in a truly pristine condition. new tyres just replaced. good servicing history with reputable workshop. looks and drives like a 911 with four seats! buy this before i regret my decision to sell!,2007.0,,08-may-2008,sports car,"coe car, direct owner sale, low mileage car",auto,1460.0,261.0,,3824.0,2.0,29680.0,38712.0,5144.0,25953.0,38888.0,103300.0,103300.0,,,uncategorized,view specs of the porsche 911,"new tyres, tiptronic, parkassist, parking aid rear, xenon lights, boseâ® surround sound system, electric slide/tilt sunroof, sport chrono pkg plus.",,218900.0,252296.11
